datetime,station,date,day_of_year,station_id,flow,st_max_temp,st_min_temp,st_mean_temp,st_heat_deg_days,st_cool_deg_days,st_total_rain,st_total_snow,st_total_precip,st_total_snow_on_ground,st_dir_of_max_gust_10sdeg,st_spd_of_max_gust_kmh,era5_6am_t2m,era5_6am_evabs,era5_6am_evavt,era5_6am_lai_lv,era5_6am_ro,era5_6am_es,era5_6am_smlt,era5_6am_stl1,era5_6am_ssro,era5_6am_sp,era5_6am_sro,era5_6am_e,era5_6am_tp,era5_6am_swvl1,era5_noon_t2m,era5_noon_evavt,era5_noon_ro,era5_noon_sd,era5_noon_es,era5_noon_sf,era5_noon_smlt,era5_noon_stl1,era5_noon_ssr,era5_noon_e,era5_noon_tp
5/13/2015,07SB013,5/13/2015,,,0.06,18,3,10.5,7.5,0,0,0,0,0,,,277.4806029,-8.05E-05,-4.08E-05,0.849714651,8.11E-06,-2.17E-07,2.63E-06,276.46276,7.92E-06,98854.20167,1.86E-09,-0.000400592,0,0.2384739,285.6579455,-4.83E-05,1.27E-05,1.05E-05,-2.73E-07,1.86E-09,5.99E-06,283.0724256,9329058.794,-0.00086124,9.39E-07
5/14/2015,07SB013,5/14/2015,,,0.061,17,5,11,7,0,0,0,0,0,,,278.0106979,-7.26E-05,1.64E-05,0.852259328,8.05E-06,1.49E-08,1.24E-06,277.2605659,7.92E-06,98632.94617,1.86E-09,-0.000252048,0,0.230173524,285.7751457,2.39E-05,1.26E-05,4.23E-06,-9.47E-09,1.86E-09,2.60E-06,283.5338456,9373927.877,-0.000672158,0
5/15/2015,07SB013,5/15/2015,,,0.061,8.5,5,6.8,11.2,0,0.2,0,0.2,0.2,,,277.776024,-7.13E-05,8.88E-05,0.854767733,8.73E-06,1.49E-08,1.24E-06,277.873996,7.98E-06,98181.12648,6.17E-07,-0.000255028,9.29E-05,0.222211155,281.1388734,9.82E-05,1.34E-05,6.14E-07,-9.47E-09,1.86E-09,1.21E-06,280.9193419,7798174.136,-0.000534119,0.000100442
7/1/2015,07SB013,7/1/2015,,,0,24,15,19.5,0,1.5,4.4,0,4.4,4.4,,,289.105718,-2.38E-05,-0.000273083,0.973528888,1.05E-05,1.49E-08,0,289.766723,1.00E-05,98572.45234,6.17E-07,-0.000426815,0.000124841,0.131771142,293.6053468,-0.000376377,1.70E-05,0,-8.73E-11,1.86E-09,-1.86E-09,294.5722963,6628058.168,-0.000802205,0.000228671
7/2/2015,07SB013,7/2/2015,,,0,26,14,20,0,2,0,0,0,0,,,287.2295503,-5.12E-05,-0.000324003,0.975602132,1.09E-05,1.49E-08,0,288.5083078,1.01E-05,98452.58676,7.28E-07,-0.000529461,0.000154678,0.152348522,292.6144126,-0.000392054,1.70E-05,0,-8.73E-11,1.86E-09,-1.86E-09,295.1451382,10104482.07,-0.000950071,0.000218109
7/3/2015,07SB013,7/3/2015,,,0,19.5,15,17.3,0.7,0,2.8,0,2.8,2.8,,,287.2904131,-6.96E-05,-0.000775276,0.977614952,1.07E-05,1.49E-08,0,289.1934922,1.02E-05,97851.43989,3.37E-07,-0.001051687,9.90E-05,0.145712838,289.7351678,-0.001088677,2.17E-05,0,-8.73E-11,1.86E-09,-1.86E-09,291.6791208,8019852.76,-0.001694906,0.001290212
7/4/2015,07SB013,7/4/2015,,,0,22.5,13.5,18,0,0,0,0,0,0,,,286.8416472,-2.50E-05,-0.00100062,0.979621684,2.23E-05,1.49E-08,0,287.4905931,1.03E-05,98707.07339,1.19E-05,-0.001712573,0.002321917,0.211816773,291.3101343,-0.001455917,2.87E-05,0,-8.73E-11,1.86E-09,-1.86E-09,291.2535795,8375700.47,-0.002731467,0.002310764
7/5/2015,07SB013,7/5/2015,,,0,21.5,10.5,16,2,0,2,0,2,2,,,287.3960391,-9.59E-05,-0.000713495,0.981652575,1.02E-05,1.49E-08,0,288.1636174,1.03E-05,99082.07897,1.86E-09,-0.00104981,1.04E-06,0.191411388,292.8545477,-0.000909637,1.63E-05,0,-8.73E-11,1.86E-09,-1.86E-09,293.1001483,10292720.87,-0.001675578,9.21E-06
7/6/2015,07SB013,7/6/2015,,,0,15,10.5,12.8,5.2,0,0,0,0,0,,,283.3206781,-4.16E-05,-0.000870438,0.983647295,1.19E-05,1.49E-08,0,286.4563586,1.04E-05,99134.35227,1.62E-06,-0.001302517,0.000310287,0.193231852,284.2355506,-0.001619495,1.81E-05,0,-8.73E-11,1.86E-09,-1.86E-09,287.5656848,6801684.306,-0.002386002,0.000314686
7/7/2015,07SB013,7/7/2015,,,0,16,8,12,6,0,0,0,0,0,,,282.4346211,-4.07E-05,-0.001044668,0.98569037,1.07E-05,1.49E-08,0,284.2826085,1.05E-05,99138.20078,1.86E-09,-0.001286289,1.28E-05,0.183514835,286.1927106,-0.001307874,1.66E-05,0,-8.73E-11,1.86E-09,-1.86E-09,289.3348281,8255600.482,-0.001898964,1.31E-05
7/8/2015,07SB013,7/8/2015,,,0,16.5,11,13.8,4.2,0,2.8,0,2.8,2.8,,,285.6579609,-6.69E-05,-0.000806081,0.987763575,1.07E-05,1.49E-08,0,285.9220639,1.05E-05,97334.7767,1.86E-09,-0.001076388,0,0.171556316,287.3546965,-0.001047245,2.30E-05,0,-8.73E-11,1.86E-09,-1.86E-09,288.1965314,7639571.187,-0.001547889,0.001294565
7/9/2015,07SB013,7/9/2015,,,0,18,6.5,12.3,5.7,0,0,0,0,0,,,282.1894063,-8.00E-05,-0.001033918,0.989830776,1.07E-05,1.49E-08,0,283.6622162,1.06E-05,97735.53434,1.86E-09,-0.001494034,6.74E-06,0.252174351,284.7025892,-0.001458397,1.68E-05,0,-8.73E-11,1.86E-09,-1.86E-09,286.3698918,8274308.902,-0.00229904,2.06E-05
7/10/2015,07SB013,7/10/2015,,,0,19,9,14,4,0,0,0,0,0,,,283.8712578,-5.71E-05,-0.000540675,0.991807317,1.07E-05,1.49E-08,0,284.4040455,1.06E-05,98195.88203,1.86E-09,-0.000810596,1.48E-05,0.232593795,287.4354578,-0.000781458,1.77E-05,0,-8.73E-11,1.86E-09,-1.86E-09,288.2367881,7470854.655,-0.001456104,0.000190506
7/11/2015,07SB013,7/11/2015,,,0,23.5,7,15.3,2.7,0,0,0,0,0,,,284.8260136,-4.95E-05,-0.000433378,0.993886555,1.07E-05,1.49E-08,0,285.0743148,1.07E-05,98339.77272,1.86E-09,-0.000648639,1.04E-06,0.218562188,291.602451,-0.000522447,1.69E-05,0,-8.73E-11,1.86E-09,-1.86E-09,292.6161459,10306187.68,-0.001220336,9.39E-07
7/12/2015,07SB013,7/12/2015,,,0,21.5,12.5,17,1,0,0,0,0,0,,,285.5388475,-0.000114768,-0.000813397,0.995869141,1.07E-05,1.49E-08,0,287.4431033,1.08E-05,98607.07743,1.86E-09,-0.001239425,1.04E-06,0.19856863,291.4329109,-0.001339202,1.70E-05,0,-8.73E-11,1.86E-09,-1.86E-09,291.6967996,12056175.52,-0.002298133,9.39E-07
7/13/2015,07SB013,7/13/2015,,,0,15.5,14.5,15,3,0,11.4,0,11.4,11.4,,,288.2166426,-7.76E-05,-0.000923049,0.997906168,1.07E-05,1.49E-08,0,288.3814086,1.08E-05,98171.43218,1.86E-09,-0.001348831,1.04E-06,0.180110549,287.878018,-0.001122173,3.80E-05,0,-8.73E-11,1.86E-09,-1.86E-09,288.691935,5649184.701,-0.00200148,0.003829952
7/14/2015,07SB013,7/14/2015,,,0,18,12,15,3,0,1.2,0,1.2,1.2,,,287.7807287,-9.19E-06,-3.09E-05,0.999949144,1.13E-05,1.49E-08,0,287.9526977,1.08E-05,98158.41016,5.05E-07,-0.000127462,0.000116864,0.23515602,289.7620318,-5.20E-05,1.81E-05,0,-8.73E-11,1.86E-09,-1.86E-09,290.2101894,2785888.615,-0.000277053,0.000250716
7/15/2015,07SB013,7/15/2015,,,0,19,13,16,2,0,0,0,0,0,,,287.8784468,-2.39E-05,-0.000210333,1.001955907,1.20E-05,1.49E-08,0,288.8615555,1.08E-05,97688.568,1.23E-06,-0.000340372,0.00026574,0.233227161,291.0461253,-0.000297976,2.05E-05,0,-8.73E-11,1.86E-09,-1.86E-09,292.2531956,6455337.374,-0.000800087,0.000709428
7/16/2015,07SB013,7/16/2015,,,0,23,11,17,1,0,0,0,0,0,,,286.2551221,-5.54E-05,-0.000278624,1.00095859,1.10E-05,1.49E-08,0,288.2574452,1.08E-05,97656.08129,1.86E-09,-0.000465042,2.55E-05,0.223356698,294.2339758,-0.000353165,1.72E-05,0,-8.73E-11,1.86E-09,-1.86E-09,295.0987439,10765261.65,-0.001053558,2.72E-05
7/17/2015,07SB013,7/17/2015,,,0,21,14.5,17.8,0.2,0,0,0,0,0,,,287.1238178,-4.06E-05,-0.000379412,0.999864529,1.58E-05,1.49E-08,0,289.4908562,1.08E-05,98479.2141,4.81E-06,-0.000671935,0.000968053,0.220822182,289.7070858,-0.000523851,2.47E-05,0,-8.73E-11,1.86E-09,-1.86E-09,291.1925908,6150929.986,-0.001228832,0.001461771
7/18/2015,07SB013,7/18/2015,,,0,23,12,17.5,0.5,0,0,0,0,0,,,287.0592562,-4.65E-05,-0.000355835,0.998891391,1.13E-05,1.49E-08,0,288.3010136,1.09E-05,97860.25474,3.37E-07,-0.000514916,8.12E-05,0.219169018,290.4606989,-0.000682222,1.79E-05,0,-8.73E-11,1.86E-09,-1.86E-09,290.4316126,4956621.634,-0.001134178,0.000146054
7/19/2015,07SB013,7/19/2015,,,0,19,12,15.5,2.5,0,0,0,0,0,,,284.7241893,-8.51E-05,-0.000908505,0.99791221,1.21E-05,1.49E-08,0,287.6591313,1.09E-05,98116.63906,1.12E-06,-0.001287338,0.000275476,0.206964746,287.1183295,-0.001383184,1.87E-05,0,-8.73E-11,1.86E-09,-1.86E-09,289.7652514,6803508.987,-0.002126173,0.000341664
7/20/2015,07SB013,7/20/2015,,,0,18.5,11.5,15,3,0,0,0,0,0,,,286.1690697,-5.46E-05,-0.00085243,0.996836281,1.08E-05,1.49E-08,0,286.580829,1.09E-05,98728.72187,1.86E-09,-0.001114229,0,0.199849168,290.2367228,-0.001111261,1.72E-05,0,-8.73E-11,1.86E-09,-1.86E-09,292.014975,8556698.932,-0.001783909,2.16E-05
7/21/2015,07SB013,7/21/2015,,,0,20.5,13,16.8,1.2,0,0,0,0,0,,,285.4684645,-4.94E-05,-0.000507488,0.995808746,1.09E-05,1.49E-08,0,286.8108679,1.09E-05,98215.47342,1.86E-09,-0.000678476,2.15E-05,0.19139883,289.4315101,-0.000817145,1.73E-05,0,-8.73E-11,1.86E-09,-1.86E-09,291.8325822,10288321.52,-0.001433468,2.14E-05
7/22/2015,07SB013,7/22/2015,,,0,17.5,12,14.8,3.2,0,0,0,0,0,,,284.9413869,-6.58E-05,-0.000765773,0.994829458,1.09E-05,1.49E-08,0,286.8514049,1.09E-05,97878.03827,1.86E-09,-0.001011226,1.04E-06,0.178354734,288.0319284,-0.001131361,1.72E-05,0,-8.73E-11,1.86E-09,-1.86E-09,289.4229012,6063955.66,-0.001625207,9.39E-07
7/23/2015,07SB013,7/23/2015,,,0,22,11.5,16.8,1.2,0,0,0,0,0,,,284.8114474,-5.24E-05,-0.00078896,0.99377171,1.09E-05,1.49E-08,0,285.7218901,1.09E-05,97871.85702,1.86E-09,-0.001007416,0,0.171126086,291.0309998,-0.001044615,1.72E-05,0,-8.73E-11,1.86E-09,-1.86E-09,291.808421,8760481.175,-0.001658141,0
7/24/2015,07SB013,7/24/2015,,,0,21,9.5,15.3,2.7,0,0,0,0,0,,,285.4419508,-7.02E-05,-0.000472247,0.992762316,1.09E-05,1.49E-08,0,286.0289139,1.09E-05,97908.79066,1.86E-09,-0.000682339,1.04E-06,0.162125461,292.5907495,-0.000578026,1.73E-05,0,-8.73E-11,1.86E-09,-1.86E-09,293.4135948,9249092.733,-0.001118977,9.39E-07
7/25/2015,07SB013,7/25/2015,,,0,21.5,12,16.8,1.2,0,0,0,0,0,,,287.7405685,-7.72E-05,-0.000592678,0.991728732,1.09E-05,1.49E-08,0,288.2495601,1.09E-05,97958.52664,1.86E-09,-0.000828705,0,0.155209447,292.8385845,-0.000958097,1.72E-05,0,-8.73E-11,1.86E-09,-1.86E-09,292.7964363,8149095.077,-0.001509454,3.08E-06
7/26/2015,07SB013,7/26/2015,,,0,22,14.5,18.3,0,0.3,1.2,0,1.2,1.2,,,287.8952093,-4.79E-05,-0.000473605,0.990658858,1.19E-05,1.49E-08,0,288.9485863,1.09E-05,97991.95078,1.01E-06,-0.000662578,0.000321685,0.151342472,291.5486981,-0.000861517,1.85E-05,0,-8.73E-11,1.86E-09,-1.86E-09,291.8218094,5353685.218,-0.001315389,0.000355189
7/27/2015,07SB013,7/27/2015,,,0,21,11,16,2,0,0,0,0,0,,,286.4306538,-6.39E-05,-0.000583063,0.989721968,1.09E-05,1.49E-08,0,286.9588203,1.09E-05,98136.78126,1.86E-09,-0.00079009,0,0.14703136,292.2496407,-0.000758045,1.73E-05,0,-8.73E-11,1.86E-09,-1.86E-09,293.6091814,8805339.28,-0.001266987,0
7/28/2015,07SB013,7/28/2015,,,0,21.5,8.5,15,3,0,0,0,0,0,,,285.8535571,-4.27E-05,-0.000764056,0.988718624,1.09E-05,1.49E-08,0,287.0629894,1.09E-05,98331.0032,1.86E-09,-0.000872067,1.04E-06,0.141232062,290.8571982,-0.001031704,1.73E-05,0,-8.73E-11,1.86E-09,-1.86E-09,293.0424178,9763804.047,-0.001418207,3.57E-06
7/29/2015,07SB013,7/29/2015,,,0,22.5,11,16.8,1.2,0,0,0,0,0,,,287.7479114,-6.02E-05,-0.000478259,0.987654773,1.78E-05,1.49E-08,0,288.8833787,1.09E-05,98239.48211,7.05E-06,-0.000632438,0.001445032,0.150033076,291.1006382,-0.000663202,2.58E-05,0,-8.73E-11,1.86E-09,-1.86E-09,291.9398323,8037341.587,-0.001266764,0.001776301
7/30/2015,07SB013,7/30/2015,,,0,24,11.5,17.8,0.2,0,0,0,0,0,,,287.4664464,-5.65E-05,-0.000453796,0.986615149,1.09E-05,1.49E-08,0,288.3365982,1.09E-05,98506.65474,1.86E-09,-0.000624572,2.18E-06,0.147760423,292.9355782,-0.000591242,1.74E-05,0,-8.73E-11,1.86E-09,-1.86E-09,294.1164204,8164012.976,-0.001017675,5.33E-05
7/31/2015,07SB013,7/31/2015,,,0,22,14,18,0,0,0,0,0,0,,,286.7487574,-3.81E-05,-0.000424403,0.985611745,1.09E-05,1.49E-08,0,288.3454129,1.09E-05,98867.97117,1.86E-09,-0.000537328,4.66E-06,0.144401055,291.751304,-0.000748083,1.74E-05,0,-8.73E-11,1.86E-09,-1.86E-09,293.0743684,7890295.439,-0.001109087,5.30E-05
8/1/2015,07SB013,8/1/2015,,,0,22.5,10.5,16.5,1.5,0,0,0,0,0,,,286.2652687,-6.15E-05,-0.000962666,0.984596255,1.09E-05,1.49E-08,0,287.9898829,1.09E-05,98907.70553,1.86E-09,-0.001161924,5.18E-07,0.139894983,291.9776273,-0.001333351,1.70E-05,0,-8.73E-11,1.86E-09,-1.86E-09,293.7349226,9091837.273,-0.001821307,5.45E-07
8/2/2015,07SB013,8/2/2015,,,0,23,9,16,2,0,0,0,0,0,,,286.5931226,-5.10E-05,-0.000790623,0.983526413,1.09E-05,1.49E-08,0,287.707048,1.09E-05,98988.661,1.86E-09,-0.00093803,0,0.135097038,292.8904472,-0.001152657,1.70E-05,0,-8.73E-11,1.86E-09,-1.86E-09,294.375212,9546152.751,-0.001602886,9.39E-07
8/3/2015,07SB013,8/3/2015,,,0,24.5,10.5,17.5,0.5,0,0,0,0,0,,,286.9343399,-6.15E-05,-0.000761285,0.982517013,1.09E-05,1.49E-08,0,288.0986575,1.08E-05,99047.34146,1.86E-09,-0.000918351,0,0.130241415,293.2942679,-0.001147498,1.70E-05,0,-8.73E-11,1.86E-09,-1.86E-09,294.4561228,9705041.891,-0.001583511,0
8/4/2015,07SB013,8/4/2015,,,0,25.5,9,17.3,0.7,0,0,0,0,0,,,287.0795339,-6.55E-05,-0.000597553,0.98154987,1.09E-05,1.49E-08,0,287.7643746,1.08E-05,99217.00474,1.86E-09,-0.000733594,1.04E-06,0.126181798,294.5459022,-0.00096392,1.70E-05,0,-8.73E-11,1.86E-09,-1.86E-09,295.037165,9935411.019,-0.001369691,9.39E-07
8/5/2015,07SB013,8/5/2015,,,0,26,11,18.5,0,0.5,0,0,0,0,,,288.2559035,-7.05E-05,-0.000734717,0.980492121,1.09E-05,1.49E-08,0,289.2098695,1.08E-05,99226.3571,1.86E-09,-0.000888846,0,0.122672457,294.7709306,-0.001033541,1.70E-05,0,-8.73E-11,1.86E-09,-1.86E-09,295.7646083,9737547.747,-0.001429546,0
8/6/2015,07SB013,8/6/2015,,,0,24,12,18,0,0,0,0,0,0,,,289.6796941,-6.76E-05,-0.00072973,0.97946454,1.09E-05,1.49E-08,0,290.2459547,1.08E-05,98708.93526,1.86E-09,-0.000877861,0,0.119893357,292.9966285,-0.001101791,1.70E-05,0,-8.73E-11,1.86E-09,-1.86E-09,294.7229723,9366559.166,-0.001454208,9.39E-07
8/7/2015,07SB013,8/7/2015,,,0,22,13.5,17.8,0.2,0,0,0,0,0,,,289.0289098,-5.95E-05,-0.000630493,0.978503479,1.09E-05,1.49E-08,0,289.7698252,1.07E-05,98180.9962,1.86E-09,-0.000755039,0,0.118196376,292.3298185,-0.000883032,1.70E-05,0,-8.73E-11,1.86E-09,-1.86E-09,294.4845948,9191067.081,-0.001179639,0
8/8/2015,07SB013,8/8/2015,,,0,26,12,19,0,1,0,0,0,0,,,288.466379,-3.94E-05,-0.000409248,0.977385252,1.06E-05,1.49E-08,0,288.9847741,1.07E-05,98342.95864,1.86E-09,-0.00047001,0,0.11755034,293.6134129,-0.000549914,1.79E-05,0,-8.73E-11,1.86E-09,-1.86E-09,295.5815376,7680958.951,-0.000816282,0.000255522
8/9/2015,07SB013,8/9/2015,,,0,24,13,18.5,0,0.5,1,0,1,1,,,289.3037333,-4.26E-05,-0.000676759,0.976412127,1.12E-05,1.49E-08,0,290.0005527,1.07E-05,98671.80633,5.61E-07,-0.000764368,0.000114066,0.120239468,294.9120939,-0.00112496,1.74E-05,0,-8.73E-11,1.86E-09,-1.86E-09,295.7325707,8313508.092,-0.001436664,0.000127312
8/10/2015,07SB013,8/10/2015,,,0,23.5,18,20.8,0,2.8,0,0,0,0,,,290.5561278,-5.58E-05,-0.000670276,0.975396683,1.46E-05,1.49E-08,0,291.1324821,1.07E-05,98090.73452,3.97E-06,-0.000923097,0.001007216,0.126698649,292.3677538,-0.000945577,2.45E-05,0,-8.73E-11,1.86E-09,-1.86E-09,293.1528704,5850008.033,-0.001632422,0.001842426
8/11/2015,07SB013,8/11/2015,,,0,25,15,20,0,2,1,0,1,1,,,290.4674552,-3.98E-05,-0.000428004,0.974308602,1.31E-05,1.49E-08,0,290.6953783,1.07E-05,97231.96101,2.57E-06,-0.000652034,0.000603791,0.135940382,294.0139517,-0.000824677,1.93E-05,0,-8.73E-11,1.86E-09,-1.86E-09,294.7433909,8293954.313,-0.001347571,0.000598707
8/12/2015,07SB013,8/12/2015,,,0,18,14,16,2,0,0,0,0,0,,,288.2976727,-1.73E-05,-0.000702135,0.973371766,1.40E-05,1.49E-08,0,289.9712507,1.06E-05,97628.70697,3.19E-06,-0.001035374,0.001012294,0.149466694,289.1035316,-0.001079666,2.08E-05,0,-8.73E-11,1.86E-09,-1.86E-09,291.3885576,4432718.879,-0.001624078,0.001147882
8/13/2015,07SB013,8/13/2015,,,0,22,11,16.5,1.5,0,2.2,0,2.2,2.2,,,285.8859022,-2.02E-05,-0.000591623,0.972326053,1.07E-05,1.49E-08,0,287.3025915,1.06E-05,98410.03594,1.86E-09,-0.000697933,2.86E-05,0.149470149,290.2455642,-0.000777571,1.69E-05,0,-8.73E-11,1.86E-09,-1.86E-09,292.4733518,5792455.297,-0.001089101,4.11E-05
8/14/2015,07SB013,8/14/2015,,,0,17.5,12,14.8,3.2,0,0,0,0,0,,,286.9662633,-4.37E-05,-0.001470258,0.971250171,1.23E-05,1.49E-08,0,289.246719,1.06E-05,98416.66877,1.74E-06,-0.001697865,0.000474497,0.145775079,287.844653,-0.002265748,2.13E-05,0,-8.73E-11,1.86E-09,-1.86E-09,289.6004755,3574590.516,-0.002779672,0.00116397
8/15/2015,07SB013,8/15/2015,,,0,16,10,13,5,0,2.3,0,2.3,2.3,,,285.4138415,-1.39E-05,-0.001318633,0.970270956,1.23E-05,1.49E-08,0,287.1963478,1.06E-05,99282.96794,1.46E-06,-0.001495499,0.000455538,0.151387467,287.7973719,-0.001883253,1.85E-05,0,-8.73E-11,1.86E-09,-1.86E-09,289.7326463,3901122.514,-0.00228234,0.000496345
8/16/2015,07SB013,8/16/2015,,,0,20.5,9,14.8,3.2,0,3.4,0,3.4,3.4,,,286.0505901,-3.48E-05,-0.000811123,0.966898148,1.06E-05,1.49E-08,0,285.783755,1.06E-05,99105.53909,1.86E-09,-0.000955334,3.52E-06,0.146849087,290.556289,-0.001078781,1.68E-05,0,-8.73E-11,1.86E-09,-1.86E-09,291.9387086,6537501.753,-0.001433997,6.74E-06
8/17/2015,07SB013,8/17/2015,,,0,17,9,13,5,0,0,0,0,0,,,285.0512473,-3.32E-05,-0.000612374,0.963458905,1.24E-05,1.49E-08,0,286.777631,1.06E-05,98554.04297,1.68E-06,-0.000741763,0.000492834,0.144417239,288.110711,-0.001069808,1.85E-05,0,-8.73E-11,1.86E-09,-1.86E-09,290.4513826,7291639.759,-0.001475708,0.000491583
8/18/2015,07SB013,8/18/2015,,,0,18,7,12.5,5.5,0,17.1,0,17.1,17.1,,,285.5812353,-4.25E-05,-0.000757295,0.960067929,1.09E-05,1.49E-08,0,286.422039,1.06E-05,98957.82661,2.25E-07,-0.000900162,0.000103602,0.139325117,288.8255714,-0.001203719,1.75E-05,0,-8.73E-11,1.86E-09,-1.86E-09,290.750593,7245065.372,-0.001566353,0.000191162
8/19/2015,07SB013,8/19/2015,,,0,15.5,12.5,14,4,0,12.4,0,12.4,12.4,,,286.7357018,-2.59E-05,-0.000664345,0.956610508,4.19E-05,1.49E-08,0,287.2013655,1.06E-05,96868.41193,3.15E-05,-0.001368782,0.007111008,0.199373873,289.0741631,-0.000718159,6.47E-05,0,-8.73E-11,1.86E-09,-1.86E-09,289.1619139,5091215.106,-0.002074417,0.010378579
8/20/2015,07SB013,8/20/2015,,,0,15,11,13,5,0,0.6,0,0.6,0.6,,,284.8631652,-5.41E-06,-0.00070751,0.953261887,4.73E-05,1.49E-08,0,287.2842258,1.06E-05,96847.47643,3.67E-05,-0.001158995,0.007184362,0.292448798,284.734008,-0.001148117,6.31E-05,0,-8.73E-11,1.86E-09,-1.86E-09,286.7976056,1813280.411,-0.002005483,0.008684249
8/21/2015,07SB013,8/21/2015,,,0,11.5,8.5,10,8,0,0.2,0,0.2,0.2,,,282.1124713,-4.85E-06,-0.001511842,0.949822641,2.22E-05,1.49E-08,0,284.4215187,1.06E-05,97944.07798,1.19E-05,-0.00221766,0.002356938,0.287893077,282.8109052,-0.002290199,3.11E-05,0,-8.73E-11,1.86E-09,-1.86E-09,284.8088549,1999714.858,-0.003293037,0.002814426
8/22/2015,07SB013,8/22/2015,,,0,13.5,7,10.3,7.7,0,0,0,0,0,,,279.752412,-1.47E-05,-0.001361824,0.946407492,2.14E-05,1.49E-08,0,282.4284755,1.06E-05,98662.40379,1.07E-05,-0.001831035,0.002156262,0.280271055,280.9887628,-0.001921556,2.88E-05,0,-8.73E-11,1.86E-09,-1.86E-09,282.9077065,1989307.537,-0.002714399,0.002385564
8/23/2015,07SB013,8/23/2015,,,0,15,3.5,9.3,8.7,0,0,0,0,0,,,282.096911,-2.27E-05,-0.000491722,0.943034683,1.06E-05,1.49E-08,0,280.304004,1.06E-05,98770.86645,1.86E-09,-0.000594983,8.39E-06,0.260460913,286.2058789,-0.000646731,1.67E-05,0,-8.73E-11,1.86E-09,-1.86E-09,286.5227031,6280095.364,-0.00098827,8.84E-06
8/24/2015,07SB013,8/24/2015,,,0,15,10,12.5,5.5,0,3.2,0,3.2,3.2,,,283.7097905,-3.45E-05,-0.000525411,0.939607505,1.90E-05,1.49E-08,0,284.3414338,1.06E-05,98352.3602,8.39E-06,-0.000795278,0.001627065,0.256470508,287.382643,-0.000693357,3.35E-05,0,-8.73E-11,1.86E-09,-1.86E-09,286.5460229,4673419.662,-0.001479503,0.00314886
8/25/2015,07SB013,8/25/2015,,,0,19,10,14.5,3.5,0,1.7,0,1.7,1.7,,,283.9211651,-2.76E-05,-0.000317215,0.936204517,1.09E-05,1.49E-08,0,284.7565547,1.05E-05,98855.85309,2.25E-07,-0.000435399,5.57E-05,0.256348229,287.9265171,-0.000487647,1.79E-05,0,-8.73E-11,1.86E-09,-1.86E-09,288.1588395,5149927.738,-0.000860631,0.000245482
8/26/2015,07SB013,8/26/2015,,,0,18.5,10,14.3,3.7,0,0,0,0,0,,,283.0183312,-3.13E-05,-0.000383816,0.932819641,1.06E-05,1.49E-08,0,283.8436714,1.05E-05,99229.15782,1.86E-09,-0.000498907,2.90E-05,0.245497181,288.5504455,-0.000484659,1.67E-05,0,-8.73E-11,1.86E-09,-1.86E-09,289.4159359,6427233.365,-0.000867836,2.93E-05
8/27/2015,07SB013,8/27/2015,,,0,18,10,14,4,0,0,0,0,0,,,286.2747047,-3.45E-05,-0.000293444,0.929446788,1.06E-05,1.49E-08,0,285.4112686,1.05E-05,97897.51342,1.86E-09,-0.000423144,0,0.23238041,289.0464174,-0.000383729,1.66E-05,0,-8.73E-11,1.86E-09,-1.86E-09,288.4819449,6107690.141,-0.000785197,9.39E-07
8/28/2015,07SB013,8/28/2015,,,0,19,10.5,14.8,3.2,0,0,0,0,0,,,285.5276112,-3.64E-05,-0.000262526,0.926031674,1.06E-05,1.49E-08,0,285.5267558,1.05E-05,96955.77348,1.86E-09,-0.000472299,0,0.220844096,288.0517339,-0.000378425,1.68E-05,0,-8.73E-11,1.86E-09,-1.86E-09,288.6111385,4932368.542,-0.000804253,6.50E-05
8/29/2015,07SB013,8/29/2015,,,0,17.5,6,11.8,6.2,0,0,0,0,0,,,282.1704283,-1.99E-05,-0.000466234,0.92259244,1.06E-05,1.49E-08,0,283.8096642,1.05E-05,97977.80939,1.86E-09,-0.000589795,1.04E-06,0.217262074,285.6556367,-0.000671962,1.66E-05,0,-8.73E-11,1.86E-09,-1.86E-09,288.193644,5648986.077,-0.001033988,9.39E-07
8/30/2015,07SB013,8/30/2015,,,0,18,8,13,5,0,1.7,0,1.7,1.7,,,286.726081,-3.70E-05,-0.000808659,0.919225679,1.07E-05,1.49E-08,0,286.3291152,1.05E-05,96898.79548,3.37E-07,-0.000996985,6.57E-05,0.208294909,288.6549889,-0.000999125,2.21E-05,0,-8.73E-11,1.86E-09,-1.86E-09,287.4796869,2615498.136,-0.001488538,0.001158941
8/31/2015,07SB013,8/31/2015,,,0,18,11,14.5,3.5,0,0,0,0,0,,,285.2998752,-1.15E-05,-4.58E-05,0.915768218,1.07E-05,1.49E-08,0,284.5416126,1.04E-05,96225.15014,1.86E-09,-0.000100633,2.60E-05,0.215517781,288.8799077,-0.000203146,1.66E-05,0,-8.73E-11,1.86E-09,-1.86E-09,288.1328989,5068121.53,-0.000518634,2.62E-05
9/1/2015,07SB013,9/1/2015,,,0,15,6,10.5,7.5,0,0,0,0,0,,,283.3918719,-2.85E-05,-0.00040149,0.912419649,1.04E-05,1.49E-08,0,283.850386,1.04E-05,97035.24537,1.86E-09,-0.000526865,1.24E-06,0.206946302,288.6510505,-0.000555767,1.64E-05,0,-8.73E-11,1.86E-09,-1.86E-09,288.5178064,5923290.046,-0.00091834,1.39E-05
